id,host_id,neighbourhood_cleansed,room_type,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,Group_rating_score,Group_scores_accuracy,Group_scores_cleanliness,Group_scores_communication,Group_score_location
2067731,8664261,Sathon,Shared room,2,5,5,5,5,5,4.5,Excellence,Excellence,Excellence,Excellence,Excellence
36435431,257074165,Khlong San,Hotel room,2,5,4.5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
53808622,14335043,Parthum Wan,Private room,37,5,5,5,5,5,4.76,Excellence,Excellence,Excellence,Excellence,Excellence
933080940990637012,36955621,Phra Khanong,Entire home/apt,2,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
715636229001874732,44554036,Bang Sue,Entire home/apt,3,5,5,4.67,4.67,5,3.67,Excellence,Excellence,Excellence,Excellence,Fair Good
42378888,139338181,Vadhana,Shared room,2,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
933281984220523253,439653899,Huai Khwang,Private room,2,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
919799721859306554,23503077,Huai Khwang,Entire home/apt,4,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
10629515,38798439,Din Daeng,Shared room,2,5,5,5,5,5,3.5,Excellence,Excellence,Excellence,Excellence,Fair Good
35032237,229652952,Lak Si,Private room,8,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
846613198866199773,473454250,Phaya Thai,Entire home/apt,12,5,5,4.83,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
893954906355917922,218562,Chatu Chak,Entire home/apt,2,5,5,5,5,5,4.5,Excellence,Excellence,Excellence,Excellence,Excellence
22336410,102811177,Phaya Thai,Private room,8,5,4.88,4.75,5,5,4.75,Excellence,Excellence,Excellence,Excellence,Excellence
616855267089016349,268084284,Bang Kapi,Private room,2,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
650615715315613350,351309638,Bang Na,Entire home/apt,6,5,5,5,5,4.83,4.67,Excellence,Excellence,Excellence,Excellence,Excellence
872900274864716102,111880583,Bang Sue,Private room,2,5,5,5,4.5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
911465808757031355,502914284,Khlong Toei,Entire home/apt,2,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
34197707,190548663,Phaya Thai,Private room,4,5,5,5,5,5,4.75,Excellence,Excellence,Excellence,Excellence,Excellence
823042498163658883,482446440,Phra Khanong,Private room,2,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
904302980030235284,347302995,Phra Khanong,Entire home/apt,2,5,5,5,5,5,4.5,Excellence,Excellence,Excellence,Excellence,Excellence
948500971209661485,59469138,Vadhana,Entire home/apt,2,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
854749681692433182,459125670,Bang Khen,Entire home/apt,2,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
24455459,159328003,Phra Nakhon,Private room,10,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
719852098200043464,45130538,Ratchathewi,Entire home/apt,3,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
34952174,262923052,Khlong Toei,Entire home/apt,2,5,5,5,5,5,4.5,Excellence,Excellence,Excellence,Excellence,Excellence
767067635575354161,153600995,Bangkok Yai,Private room,13,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
859897393496207074,36294916,Vadhana,Private room,3,5,5,4.67,5,5,4.67,Excellence,Excellence,Excellence,Excellence,Excellence
790937057308470052,52161947,Bang Phlat,Entire home/apt,2,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
890191266870239115,42594121,Parthum Wan,Entire home/apt,3,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
31211112,24777734,Saphan Sung,Entire home/apt,5,5,5,5,4.8,5,4.8,Excellence,Excellence,Excellence,Excellence,Excellence
894127642011777905,149004446,Phaya Thai,Entire home/apt,2,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
754878367853698664,119203329,Huai Khwang,Entire home/apt,2,5,5,4.5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
29557344,28443643,Parthum Wan,Entire home/apt,2,5,5,4.5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
14312880,435738,Khlong Toei,Private room,4,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
13903608,82429776,Lat Phrao,Private room,3,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
39196420,213964108,Ratchathewi,Entire home/apt,16,5,5,4.94,4.94,5,4.69,Excellence,Excellence,Excellence,Excellence,Excellence
17387854,28917302,Khlong Toei,Private room,3,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
548697071866753651,442284362,Vadhana,Private room,2,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
680984074900698868,342113311,Khlong Toei,Entire home/apt,5,5,5,5,5,4.8,4.8,Excellence,Excellence,Excellence,Excellence,Excellence
843354754246990532,342113311,Khlong Toei,Entire home/apt,6,5,4.67,5,5,5,4.67,Excellence,Excellence,Excellence,Excellence,Excellence
878039892697957168,13899655,Sathon,Entire home/apt,11,5,4.91,4.91,4.8,5,4.91,Excellence,Excellence,Excellence,Excellence,Excellence
959927822435259189,532152150,Thon buri,Private room,3,5,5,4.67,5,4.67,5,Excellence,Excellence,Excellence,Excellence,Excellence
21317206,25014938,Lak Si,Hotel room,2,5,5,5,5,5,4.5,Excellence,Excellence,Excellence,Excellence,Excellence
774126937618983787,191217891,Khlong Toei,Entire home/apt,3,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
52724046,9550104,Bang Na,Entire home/apt,4,5,5,5,5,5,4.75,Excellence,Excellence,Excellence,Excellence,Excellence
876058346547248354,15699117,Vadhana,Entire home/apt,9,5,5,5,5,5,4.89,Excellence,Excellence,Excellence,Excellence,Excellence
913389767037321674,69753655,Vadhana,Shared room,4,5,4.75,5,4.25,5,4.75,Excellence,Excellence,Excellence,Excellence,Excellence
38417549,184925002,Khlong Toei,Entire home/apt,5,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
15860200,58532127,Taling Chan,Private room,2,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
912684587057440893,513508413,Din Daeng,Entire home/apt,9,5,4.89,5,5,4.78,4.67,Excellence,Excellence,Excellence,Excellence,Excellence
36542278,105438416,Chatu Chak,Private room,4,5,5,5,5,5,4.75,Excellence,Excellence,Excellence,Excellence,Excellence
30323828,217304589,Bang Na,Private room,2,5,5,5,5,5,4.5,Excellence,Excellence,Excellence,Excellence,Excellence
904896330157820199,274026012,Parthum Wan,Entire home/apt,2,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
922939853177404908,132745392,Huai Khwang,Entire home/apt,3,5,5,5,5,5,4.67,Excellence,Excellence,Excellence,Excellence,Excellence
42165005,334658166,Vadhana,Entire home/apt,12,5,4.83,5,4.83,4.92,5,Excellence,Excellence,Excellence,Excellence,Excellence
646854390884758447,295657940,Phaya Thai,Entire home/apt,12,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
30309345,217304589,Bang Na,Private room,3,5,5,5,5,5,4.67,Excellence,Excellence,Excellence,Excellence,Excellence
638853038905318468,460991516,Chatu Chak,Private room,6,5,5,5,5,5,4.67,Excellence,Excellence,Excellence,Excellence,Excellence
6874853,1325016,Khlong Toei,Private room,14,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
39447939,298150280,Huai Khwang,Entire home/apt,3,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
26973647,127115946,Chom Thong,Entire home/apt,4,5,5,4.75,5,5,4.75,Excellence,Excellence,Excellence,Excellence,Excellence
916957687235177134,201677068,Khlong Toei,Entire home/apt,4,5,5,4.75,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
39844854,265775228,Vadhana,Entire home/apt,2,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
22737156,139338181,Vadhana,Shared room,2,5,5,4.5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
37203049,228012667,Phaya Thai,Entire home/apt,5,5,5,5,5,5,4.6,Excellence,Excellence,Excellence,Excellence,Excellence
37648596,284465973,Sathon,Entire home/apt,31,5,5,4.97,4.84,5,4.58,Excellence,Excellence,Excellence,Excellence,Excellence
52316537,7278395,Huai Khwang,Entire home/apt,8,5,4.75,4.88,5,5,4.5,Excellence,Excellence,Excellence,Excellence,Excellence
918477018109913113,63073442,Huai Khwang,Entire home/apt,2,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
11292340,59003173,Chatu Chak,Entire home/apt,2,5,5,5,5,5,4.5,Excellence,Excellence,Excellence,Excellence,Excellence
34031000,27722784,Huai Khwang,Private room,7,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
548830892436190869,442284362,Vadhana,Entire home/apt,2,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
852083379852191403,506389560,Vadhana,Entire home/apt,3,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
938945538019688165,484995816,Bangkok Noi,Private room,2,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
940344360319227364,124153641,Khlong Toei,Entire home/apt,2,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
26940023,127115946,Chom Thong,Entire home/apt,4,5,5,4.5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
785728500789206101,309401240,Lat Phrao,Private room,2,5,5,5,5,5,4.5,Excellence,Excellence,Excellence,Excellence,Excellence
50904338,399307359,Pom Prap Sattru Phai,Private room,2,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
786890898644050088,121945929,Huai Khwang,Entire home/apt,2,5,5,5,5,5,4,Excellence,Excellence,Excellence,Excellence,Good
49574039,229825795,Parthum Wan,Private room,7,5,5,5,4.86,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
40483043,16552933,Chom Thong,Entire home/apt,3,5,5,5,5,5,4,Excellence,Excellence,Excellence,Excellence,Good
20646219,15449253,Bang Kapi,Private room,2,5,5,4,5,5,5,Excellence,Excellence,Good,Excellence,Excellence
9096300,47425603,Vadhana,Entire home/apt,3,5,5,5,5,5,4.67,Excellence,Excellence,Excellence,Excellence,Excellence
33657523,12679348,Huai Khwang,Entire home/apt,13,5,5,4.92,5,5,4.31,Excellence,Excellence,Excellence,Excellence,Good
933029937987080546,103546676,Khan Na Yao,Entire home/apt,3,5,5,5,5,5,4.67,Excellence,Excellence,Excellence,Excellence,Excellence
22002024,113793239,Huai Khwang,Entire home/apt,2,5,4.5,4.5,5,5,4.5,Excellence,Excellence,Excellence,Excellence,Excellence
34412566,246749027,Don Mueang,Private room,22,5,5,5,5,5,4.91,Excellence,Excellence,Excellence,Excellence,Excellence
593833867536600677,131434356,Bang Kapi,Entire home/apt,3,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
735392542087347897,416454376,Huai Khwang,Entire home/apt,5,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
41277894,26400974,Phra Khanong,Entire home/apt,7,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
17134165,70533182,Vadhana,Private room,4,5,4.5,4.75,4.5,4.5,4.75,Excellence,Excellence,Excellence,Excellence,Excellence
31574347,236684627,Parthum Wan,Private room,2,5,5,5,5,5,4.5,Excellence,Excellence,Excellence,Excellence,Excellence
735245308419381309,416454376,Huai Khwang,Entire home/apt,2,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
940475678482616275,223120533,Vadhana,Entire home/apt,4,5,5,5,5,5,4.75,Excellence,Excellence,Excellence,Excellence,Excellence
23950386,174335362,Bang Kapi,Private room,2,5,2,2,5,5,4,Excellence,Improvement,Improvement,Excellence,Good
13921043,38048462,Thon buri,Entire home/apt,2,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
35173447,8678240,Ratchathewi,Entire home/apt,2,5,5,4.5,5,4.5,4,Excellence,Excellence,Excellence,Excellence,Good
38673584,212004527,Phra Khanong,Entire home/apt,5,5,5,4.8,4.8,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
39530085,231239852,Khlong Toei,Entire home/apt,3,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
878645728155425553,209436295,Khlong Toei,Entire home/apt,3,5,5,4.67,5,5,4.67,Excellence,Excellence,Excellence,Excellence,Excellence
50888030,60706264,Pra Wet,Entire home/apt,3,5,5,4.33,4.67,5,4.67,Excellence,Excellence,Good,Excellence,Excellence
39034956,262121678,Bangkok Yai,Private room,2,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
37946540,262923052,Khlong Toei,Entire home/apt,5,5,4.6,4.8,4.4,5,4.8,Excellence,Excellence,Excellence,Excellence,Excellence
37470376,74940198,Bang Na,Private room,2,5,4.5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
31060280,228012667,Phaya Thai,Entire home/apt,2,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
887981648705233687,264864968,Bang Kapi,Entire home/apt,2,5,5,5,5,5,4.5,Excellence,Excellence,Excellence,Excellence,Excellence
765649787724125995,120647698,Vadhana,Entire home/apt,7,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
53140441,7278395,Huai Khwang,Entire home/apt,9,5,5,5,5,5,4.67,Excellence,Excellence,Excellence,Excellence,Excellence
38679212,71823482,Bueng Kum,Entire home/apt,2,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
957850846691159453,520654789,Ratchathewi,Private room,2,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
43764543,37630864,Pra Wet,Entire home/apt,4,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
34069859,323158,Bang Kapi,Entire home/apt,3,5,5,5,5,5,4.33,Excellence,Excellence,Excellence,Excellence,Good
7887692,41578204,Huai Khwang,Private room,2,5,4.5,5,4,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
881464400248335845,512558670,Vadhana,Entire home/apt,3,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
577134570554588874,270215556,Huai Khwang,Entire home/apt,11,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
10960478,56851514,Huai Khwang,Private room,2,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
856431947697963924,506389560,Vadhana,Entire home/apt,2,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
792291160673142090,67585919,Huai Khwang,Entire home/apt,7,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
709804032200842734,457855942,Parthum Wan,Private room,5,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
54008288,27871747,Phaya Thai,Entire home/apt,2,5,5,5,4.5,5,4.5,Excellence,Excellence,Excellence,Excellence,Excellence
897615121987213864,515934791,Din Daeng,Entire home/apt,3,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
855207621096527868,495139466,Vadhana,Entire home/apt,4,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
11443057,20794060,Din Daeng,Entire home/apt,6,5,5,5,5,5,4.83,Excellence,Excellence,Excellence,Excellence,Excellence
842981125575189351,2804130,Parthum Wan,Entire home/apt,5,5,5,4.8,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
945316132549859480,5319994,Vadhana,Entire home/apt,3,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
760723498581851056,51560487,Khlong San,Private room,6,5,4.83,4.33,4.83,5,5,Excellence,Excellence,Good,Excellence,Excellence
825005058360549285,345168212,Khlong Toei,Entire home/apt,8,5,4.88,5,5,4.88,4.75,Excellence,Excellence,Excellence,Excellence,Excellence
709796043409681676,477497744,Suanluang,Private room,4,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
943768565340080056,313838631,Bangkok Yai,Private room,5,5,5,4.8,5,5,4.8,Excellence,Excellence,Excellence,Excellence,Excellence
902520857483308395,178564839,Khlong Toei,Entire home/apt,5,5,5,5,4.8,5,4.8,Excellence,Excellence,Excellence,Excellence,Excellence
599590530814244852,30639758,Yan na wa,Entire home/apt,2,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
32301046,185187123,Sathon,Entire home/apt,18,5,4.83,4.94,4.89,5,4.83,Excellence,Excellence,Excellence,Excellence,Excellence
559811522317531742,309401240,Bang Kapi,Private room,4,5,4.75,3.75,5,5,4,Excellence,Excellence,Fair Good,Excellence,Good
815731255591084556,26736483,Bang Rak,Private room,2,5,5,5,5,4.5,5,Excellence,Excellence,Excellence,Excellence,Excellence
845609819194883101,342113311,Khlong Toei,Entire home/apt,3,5,5,4.67,5,5,4.67,Excellence,Excellence,Excellence,Excellence,Excellence
918410454468905137,163279948,Vadhana,Private room,2,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
919430547793827100,502914284,Bang Kapi,Entire home/apt,4,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
936008208593689846,35127798,Bang Khun thain,Entire home/apt,4,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
940440183150324925,506389560,Vadhana,Entire home/apt,2,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
868823204984248630,502914284,Bang Kapi,Entire home/apt,11,5,5,5,4.91,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
889730777218468491,151499153,Huai Khwang,Entire home/apt,10,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
569138372333845116,14335043,Parthum Wan,Private room,8,5,5,4.88,5,5,4.88,Excellence,Excellence,Excellence,Excellence,Excellence
5030747,25969500,Chatu Chak,Entire home/apt,19,5,5,4.84,5,5,4.63,Excellence,Excellence,Excellence,Excellence,Excellence
879733832774001822,342113311,Khlong Toei,Entire home/apt,4,5,5,5,5,5,4.5,Excellence,Excellence,Excellence,Excellence,Excellence
37281532,25299847,Parthum Wan,Entire home/apt,6,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
928727796037124628,399307359,Pom Prap Sattru Phai,Private room,2,5,5,5,4.5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
853149396061487857,67018311,Bang Rak,Entire home/apt,12,5,5,5,5,4.92,4.83,Excellence,Excellence,Excellence,Excellence,Excellence
35809361,239642322,Bang Phlat,Private room,2,5,5,4,3.5,5,4,Excellence,Excellence,Good,Excellence,Good
31038647,228012667,Phaya Thai,Entire home/apt,4,5,5,5,5,5,4.75,Excellence,Excellence,Excellence,Excellence,Excellence
777101928710988634,490574487,Ratchathewi,Entire home/apt,5,5,5,4.8,5,4.8,5,Excellence,Excellence,Excellence,Excellence,Excellence
8581725,44132895,Suanluang,Entire home/apt,3,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
830870364945425748,501920630,Vadhana,Entire home/apt,2,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
32713515,245946613,Khlong Toei,Entire home/apt,4,5,5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
46997199,121616900,Khlong Toei,Entire home/apt,3,5,5,5,5,5,4.67,Excellence,Excellence,Excellence,Excellence,Excellence
812062693699811858,2092389,Vadhana,Entire home/apt,3,5,5,5,5,5,4.67,Excellence,Excellence,Excellence,Excellence,Excellence
910960445411496983,501920630,Vadhana,Entire home/apt,2,5,4.5,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
27585550,208151270,Phaya Thai,Shared room,3,5,5,5,5,4.67,5,Excellence,Excellence,Excellence,Excellence,Excellence
